business,license,email,phone,city,zip,county,license_type,trade_name
"J&E INVESTMENTS & CONSULTING, LLC ",DAAA-VJLS-G6N8,GUERRA954@GMAIL.COM,9543959530,OWASSO,74055,TULSA,dispensaries,
LOKAL SOURCE LLC ,DAAA-EKXZ-1WUL,AMBER@LOKALSOURCE.COM,9188041717,OWASSO,74055,TULSA,dispensaries, LOKAL SOURCE
"OKIEBUG HOLDINGS, LLC ",DAAA-BKMD-G25I,THEGREENERYOWASSO1@GMAIL.COM,9183814516,OWASSO,74055,TULSA,dispensaries, THE GREENERY
OKLATEX HOLDINGS LLC ,DAAA-NYFU-GLHT,BOBBIEMARIMED@GMAIL.COM,8179130655,OWASSO,74055,TULSA,dispensaries, MARI MED
"OKLATEX HOLDINGS, LLC ",DAAA-VKZZ-YR9X,BOBBIEMARIMED@GMAIL.COM,8179130655,OWASSO,74055,TULSA,dispensaries, MARIMED
"OKLATEX HOLDINGS, LLC ",DAAA-NJQM-HZSP,BOBBIEMARIMED@GMAIL.COM,8179130655,OWASSO,74055,TULSA,dispensaries, MARI MED
"PIRPICH INDUSTRIES, LLC ",DAAA-NYIA-XAUL,ILIKEBIGBUDSTOO@GMAIL.COM,9189162477,OWASSO,74055,TULSA,dispensaries, BIG BUDS NATURAL RELEAF
THE ECS SHOP LLC ,DAAA-VYWH-RRQU,CHIP@THEECSSHOP.COM,9186915141,OWASSO,74055,TULSA,dispensaries, THE ECS SHOP
DEEL'N GREEN'Z LLC ,DAAA-U01E-VB9D,DEELMEDICALCF@GMAIL.COM,4764628326,PANAMA,74951,LE FLORE,dispensaries, DEEL'N GREEN'Z LLC
GOOD VIBES DISPENSARY LLC ,DAAA-NKPS-P84T,GOODVIBESDISPENSARY@YAHOO.COM,9183450876,PARK HILL,74451,CHEROKEE,dispensaries, AMBER CAMPBELL
GROWSWELL ,DAAA-SAKS-JPGB,GROWSWELL420@GMAIL.COM,9182072547,PARK HILL,74451,CHEROKEE,dispensaries, BUDSCAPE
TENKILLER TREES LLC ,DAAA-GNJO-LIJQ,TENKILLERTREES@GMAIL.COM,9185105501,PARK HILL,74451,CHEROKEE,dispensaries, TENKILLER TREES LLC
"BUD BROTHERS COUGHY SHOP, LLC ",DAAA-NYV8-OVID,BILL@BUDBROTHERSCOUGHYSHOP.COM,6203091421,PAULS VALLEY,73075,GARVIN,dispensaries, BUD BROTHERS COUGHY SHOP
"DJB AGRICULTURAL, INC ",DAAA-EJGO-YMXK,CLAUDIAJRAY@PREMIEREVALLEYPRODUCTS.COM,4052079333,PAULS VALLEY,73075,GARVIN,dispensaries, PREMIER VALLEY PRODUCTS
FOSTER'S BODY WORKS LLC ,DAAA-VY9L-6LKA,FOSTERSBODYWORKS@ATT.NET,4052077480,PAULS VALLEY,73075,GARVIN,dispensaries, CREEKSIDE ROYAL
SMACK'D DISPENSARY LLC ,DAAA-PNPF-BWXX,CDULEY_32@YAHOO.COM,4052510410,PAULS VALLEY,73075,GARVIN,dispensaries,
"SMK ENTERPRISES, LLC ",DAAA-4KLO-6JU3,SMK_DISPENSARY@YAHOO.COM,2147082311,PAULS VALLEY,73075,GARVIN,dispensaries, SMK DISPENSARY
TCB GROUP LLC ,DAAA-V1GU-AI6I,TCBGROUP3@GMAIL.COM,4056268906,PAULS VALLEY,73075,GARVIN,dispensaries, RUSTY'S DISPENSARY
TEN HIPPIES LLC ,DAAA-411O-LZFY,COUNTRYGALS13@YAHOO.COM,4052076257,PAULS VALLEY,73075,GARVIN,dispensaries, TEN HIPPIES DISPENSARY
VALLEY MEDICINALS LLC ,DAAA-VYNU-XLFV,VALLEYMEDICINALS@GMAIL.COM,4054440494,PAULS VALLEY,73075,GARVIN,dispensaries, VALLEY MEDICINALS
WASHITA VALLEY DISPENSARY LLC ,DAAA-VYPX-X2QS,THESUMMITPV@GMAIL.COM,4052389816,PAULS VALLEY,73075,GARVIN,dispensaries, THE SUMMIT CANNABIS COLLECTIVE
Z&W GREEN TREES LLC ,DAAA-CIQW-33IR,MATT@STACYLEGALGROUP.COM,4058167532,PAULS VALLEY,73075,GARVIN,dispensaries, Z&W GREEN TREES LLC
HAPPY ROOT 420 LLC ,DAAA-VKG6-TDDW,ADRJOHNSON@COX.NET,2142802040,PAULS VALLEY,73075,GARVIN,dispensaries, HAPPY ROOT 420 - PAULS VALLEY
BIG BUD DISPENSARY INC ,DAAA-VJHL-JKQQ,ABPDELIVERY@GMAIL.COM,4058865792,PAWHUSKA,74056,OSAGE,dispensaries, BIG BUDS DISPENSARY
BLUESTEM DISPENSARY LLC ,DAAA-4YP8-4XL6,MMOLER1030@HOTMAIL.COM,9186450002,PAWHUSKA,74056,OSAGE,dispensaries, BLUESTEM DISPENSARY LLC
CRYSTAL CANNIVORE LLC ,DAAA-EJDC-BIR8,RENADA@SWCONSTRUCT.COM,4059909521,PAWHUSKA,74056,OSAGE,dispensaries, CRYSTAL CANNIVORE LLC
OST GANULV LLC ,DAAA-O9AJ-D4L4,OSTGANULV@GMAIL.COM,9188640888,PEGGS,74452,CHEROKEE,dispensaries, OST GANULV MEDICINAL HERB SHOP
"CHOW KING Z, LLC ",DAAA-VYLH-8O1I,MATT@STACYLEGALGROUP.COM,4058167228,PERKINS,74059,LINCOLN,dispensaries," CHOW KING Z, LLC"
DOCTOR RELEAF LLC ,DAAA-EJAR-Z0I6,SALES@ROOFERSCHOICE.COM,4053388907,PERKINS,74059,PAYNE,dispensaries, DOCTOR RELEAF LLC
PERKINS EMPORIUM INC. ,DAAA-LVXA-4G8T,RFORRANDOM@GMAIL.COM,3234543767,PERKINS,74059,PAYNE,dispensaries, DANK'S WELLNESS EMPORIUM
"DOWN TO CLOUD DISPENSARY, LLC ",DAAA-FNOB-9N78,HEDGETYLER4@GMAIL.COM,5803419515,PERRY,73077,NOBLE,dispensaries,
"GREEN-GO CANNABIS CLUB, LLC ",DAAA-VKBL-RNSX,SAN_MARTHA@YAHOO.COM,5803701707,PERRY,73077,NOBLE,dispensaries," GREEN GO CANNABIS CLUB, LLC"
"HERBNFARM DISPENSING, INC. ",DAAA-EKAJ-INII,MSTONE9099@GMAIL.COM,4053619099,PIEDMONT,73078,CANADIAN,dispensaries, GOODMEDS DISPENSARY
BLAZED ROOTS LLC ,DAAA-B7UI-BRGS,BLAZEDROOTS918@GMAIL.COM,4796519261,POCOLA,74902,LE FLORE,dispensaries,
EMERALD CUT CANNABIS CARE CENTER LLC ,DAAA-4J0A-AQNE,EMERALDCUTCCC@GMAIL.COM,4058025450,POCOLA,74902,LE FLORE,dispensaries, EMERALD CUT
GARY'S GREENERY ,DAAA-N1OY-32TP,GARYSGREENERY@YAHOO.COM,9184366044,POCOLA,74902,LE FLORE,dispensaries, GARY'S GREENERY
LEFT HANDED OKIES EXTENDED ,DAAA-VJGQ-UATJ,SHORTYMAGOO_2006@YAHOO.COM,9186494074,POCOLA,74902,LE FLORE,dispensaries,
"NATURAL STATE DISPENSARY, INC. ",DAAA-NKCQ-O2FL,NATURALSTATEINC@GMAIL.COM,8706721085,POCOLA,74902,LE FLORE,dispensaries, NATURAL STATE DISPENSARY INC.
"SUBLIME STOP, LLC ",DAAA-EZPH-RQZ1,STEPHEN.JACKIE@YAHOO.COM,4793533898,POCOLA,74902,LE FLORE,dispensaries,
"WAGON HILL ENTERPRISES, LLP ",DAAA-NK4O-BVFI,MARK@WAGONHILLENTERPRISES.COM,9182689150,POCOLA,74902,LE FLORE,dispensaries, DBA WAGON HILL MEDICAL WAREHOUSE
WILD WILLY'S BUD PHARMACY LLC ,DAAA-4YLI-B2PD,WILDWILLYSBUDPHARM@GMAIL.COM,4794304372,POCOLA,74902,LE FLORE,dispensaries,
ANTHONY SALTARELLI ,DAAA-4JGF-VRDG,HAIL_RAISERS@YAHOO.COM,5803620154,PONCA CITY,74601,KAY,dispensaries, HOLY SMOKES DISPENSARY
D AND B DISPENSARY LLC ,DAAA-V1CQ-WJON,GOINGON5574601@YAHOO.COM,5807632535,PONCA CITY,74601,KAY,dispensaries,
HEMP STATION DISPENSARY LLC. ,DAAA-NU3N-1KQF,MAGGIEMAGEN@GMAIL.COM,5803043651,PONCA CITY,74601,KAY,dispensaries,
JESSICA BOIKE ,DAAA-PYBB-YOHG,CHOICESDISPENSARY@GMAIL.COM,5805762424,PONCA CITY,74601,KAY,dispensaries, CHOICES DISPENSARY
JESSICA J VANDAVEER ,DAAA-4KLG-ZIZZ,JVANDAVEER2018@GMAIL.COM,5804015120,PONCA CITY,74601,KAY,dispensaries, JA-MAKIN ME HIGH DISPENSARY
"LEAF KINGS DISPENSARY, LLC ",DAAA-2VOL-NF9I,MIRACLEKUSH420@GMAIL.COM,4058803511,PONCA CITY,74601,KAY,dispensaries," LEAF KINGS DISPENSARY, LLC"
LIFE LEAF LLC ,DAAA-4YL5-GW6B,LIFELEAFLLC@YAHOO.COM,5803043021,PONCA CITY,74601,KAY,dispensaries, LIFE LEAF LLC
"PLAYPEN, LLC ",DAAA-N8N3-QHJP,SEAN@PINESTREETCANNA.COM,5807613803,PONCA CITY,74601,KAY,dispensaries, PINE STREET CANNABIS COMPANY
PONCA CITY DISPENSARY INC ,DAAA-4KHM-MFOZ,JVL.KIRBY@GMAIL.COM,5807890284,PONCA CITY,74601,KAY,dispensaries," PONCA CITY DISPENSARY, INC."
"PONCA PATIENT CARE, LLC ",DAAA-NGI5-PJHH,FLIPPINFARMSLLC@GMAIL.COM,2252532267,PONCA CITY,74601,KAY,dispensaries, FLIPPIN FARMS
PURPLE MOUNTAIN ENTERPRISES LLC ,DAAA-N1MV-QHLV,MASONBRIANNE3@GMAIL.COM,4056691938,PONCA CITY,74601,KAY,dispensaries, KUSH GARDENS
THE GREEN HERB ,DAAA-NYQV-JUNQ,2007BULLDOG@GMAIL.COM,5807491146,PONCA CITY,74601,KAY,dispensaries, THE GREEN HERB
THE HIPPIE COLLECTIVE LLC ,DAAA-I19U-CG67,THEHIPPIECOLLECTIVEOK@GMAIL.COM,5807611296,PONCA CITY,74601,KAY,dispensaries, THE HIPPIE COLLECTIVE
"TOWER ROAD CULTIVATION, LLC ",DAAA-MN3C-I9VC,AJOUYANG@YAHOO.COM,9132445149,PONCA CITY,74601,KAY,dispensaries, TOWER ROAD CULTIVATION
WATER IS YOUR FRIEND LLC ,DAAA-NEBT-Z7OD,TAYLORGRISSOM@GMAIL.COM,4055196943,PONCA CITY,74601,KAY,dispensaries, 4 CORNERS DISPENSARY
"F&F DISPENSARY, LLC ",DAAA-VKXA-TFPO,FLIPPINFARMSLLC@GMAIL.COM,2252532267,PONCA CITY,74604,OSAGE,dispensaries, FLIPPIN FARMS
HEMP STATION DISPENSARY LLC ,DAAA-4YQK-HQ5Z,MAGGIEMAGEN@GMAIL.COM,5803043651,PONCA CITY,74604,OSAGE,dispensaries, HEMP STATION DISPENSARY
420° DEGREES LLC ,DAAA-4JV9-E8XX,PC420DEGREES@GMAIL.COM,5807168753,PONCA CITY,74601,KAY,dispensaries,
2012 N UNION LLC ,DAAA-FY3Z-RWMK,MASONBRIANNE3@GMAIL.COM,4056691938,PONCA CITY,74601,KAY,dispensaries, KUSH GARDENS STORE 1
CRC FAMILY DISPENSARY LLC ,DAAA-AN77-A1XG,WEEDMAN51@SUDDENLINK.NET,5805419495,POND CREEK,73766,GRANT,dispensaries,
FOGGY DAZE DISPENSARY LLC ,DAAA-OBUJ-RUIF,FOGGYDAZELLC@YAHOO.COM,5803271745,POND CREEK,73766,GRANT,dispensaries,
DOCTOR GREEN LLC ,DAAA-EJI3-F9PR,DRGREENTULSA@GMAIL.COM,9182877825,BIXBY,74008,TULSA,dispensaries, DOCTOR GREEN
NATIVE RELEAF DISPENSARY LLC ,DAAA-EYQL-00LW,SUSEANDBILLY@YAHOO.COM,9183819883,BIXBY,74008,TULSA,dispensaries, NATIVE RELEAF DISPENSARY
NATURE’S LEAF DISPENSARY LLC ,DAAA-EKPY-X9HX,METRO1@COX.NET,9188086987,BIXBY,74008,TULSA,dispensaries,
OKLATEX HOLDINGS LLC ,DAAA-EJYL-3Y68,BOBBIEMARIMED@GMAIL.COM,8179130655,BIXBY,74008,TULSA,dispensaries, MARI MED
"REDZMEDZ, LLC ",DAAA-NJV4-NDD4,REDZMEDZ1.0@GMAIL.COM,9186946030,BIXBY,74008,TULSA,dispensaries,
"THE BAKERY CANNABIS DISPENSARY, LLC ",DAAA-VJEA-OZ7G,TRICIA_EQUALS_FUN@YAHOO.COM,9184071630,BIXBY,74008,TULSA,dispensaries," THE BAKERY CANNABIS DISPENSARY, LLC"
"URBAN SELECTIONS, LLC ",DAAA-DQOU-M7MY,LIT.DIRECT.OK@GMAIL.COM,2134001531,BIXBY,74008,TULSA,dispensaries, URBAN SELECTIONS LLC
"CLINICAL CANNABIS GROUP, LLC ",DAAA-NKKS-AONU,CCGOKLAHOMA@GMAIL.COM,5803403728,BLACKWELL,74631,KAY,dispensaries, CCG OKLAHOMA
"GEORGEWELLIAN, LLC ",DAAA-X555-8XAF,FYANG0802@GMAIL.COM,6207089476,BLACKWELL,74631,KAY,dispensaries, GEORGEWELLIAN
LOST IN THE SAUCE DISPENSARY COMPANY ,DAAA-NYVP-9D03,DUANE@BIRDSBUDS.FARM,3166413609,BLACKWELL,74631,KAY,dispensaries, LOST IN THE SAUCE
RED DIRT BOTANICALS LLC ,DAAA-EJI4-MIIF,MAUNE12@GMAIL.COM,4057063110,BLACKWELL,74631,KAY,dispensaries, RED DIRT BOTANICALS LLC
SCOTT CUNNINGHAM ENTERPRISES LLC ,DAAA-NYIL-RNWD,SCOTTCUNN@ICLOUD.COM,5807165377,BLACKWELL,74631,KAY,dispensaries, FLIPPIN FARMS OF BLACKWELL
KEVIN SMITH ,DAAA-NK71-TTHB,TRUROL@YAHOO.COM,4053619243,BLAIR,73526,JACKSON,dispensaries, LKSG DISPENSARY
BANANA RIVER HOLDINGS LLC ,DAAA-LGJZ-S1QZ,MATT@STACYLEGALGROUP.COM,4057353800,BLANCHARD,73010,GRADY,dispensaries, BANANA RIVER HOLDINGS LLC
BECKY PING LLC ,DAAA-NJEU-NROZ,MATT@STACYLEGALGROUP.COM,4058167228,BLANCHARD,73010,GRADY,dispensaries,
GREEN MILE DISPENSARY LLC ,DAAA-VYHD-EQHV,COPPERHEADCOATINGS2017@GMAIL.COM,5802311882,POND CREEK,73766,GRANT,dispensaries, GREEN MILE DISPENSARY
CROSS ABILITIES ,DAAA-EYTV-RSHZ,TWODOGSBURRIS29@OUTLOOK.COM,9186175947,PORUM,74455,MUSKOGEE,dispensaries, CROSS ABILITIES
"BCJJ INVESTMENTS, LLC ",DAAA-4Y6N-TK5I,MEDAWN32@GMAIL.COM,9187745732,POTEAU,74953,LE FLORE,dispensaries, TOP SHELF MEDICINALS
CAVANAL HIGH DISPENSARY ,DAAA-YPFN-0DTP,CAVANALHIGH@YAHOO.COM,9184131764,POTEAU,74953,LE FLORE,dispensaries, CAVANAL HIGH DISPENSARY
GREEN LIT FARMACY LLC ,DAAA-E1IB-HSLA,RICKYD08@ICLOUD.COM,4797192562,POTEAU,74953,LE FLORE,dispensaries, GREEN LIT FARMACY
KSEVENSTAR ENTERPRISES LLC ,DAAA-JOQP-BZ1T,KATESEVENSTAR@GMAIL.COM,9183157180,POTEAU,74953,LE FLORE,dispensaries, THE NATION
"MY DISPENSARY, LLC ",DAAA-RLV0-7CSG,CYNTHIASDEPO@GMAIL.COM,4796517529,POTEAU,74953,LE FLORE,dispensaries, MY DISPENSARY
NECTAR HOUSE LLC. ,DAAA-EYOS-SHPH,918NECTARHOUSE@GMAIL.COM,9187212607,POTEAU,74953,LE FLORE,dispensaries, NECTAR HOUSE
PUFF PUFF PASS DISPENSARY LLC ,DAAA-EKYN-VDOL,HIGHONCAVANAL@YAHOO.COM,9186476380,POTEAU,74953,LE FLORE,dispensaries, PUFF PUFF PASS DISPENSARY LLC
"ROCKIN' REGGIE'S, LLC ",DAAA-4JJQ-CSM3,ROBINRICEDAVIS@GMAIL.COM,4796525789,POTEAU,74953,LE FLORE,dispensaries, ROCKIN' REGGIE'S
SEESTERS LLC ,DAAA-EK9J-MDXL,SEESTERS1LLC@GMAIL.COM,9185642727,POTEAU,74953,LE FLORE,dispensaries,
SMACKER TOBACKER LLC ,DAAA-4JXS-SQCM,HEIDI@OCDOFFICE.COM,9186477956,POTEAU,74953,LE FLORE,dispensaries, SMACKER TOBACKER LLC
SOULAGE INC ,DAAA-NJAM-SLJT,A.SEARS@SOULAGE.ORG,7605001925,POTEAU,74953,LE FLORE,dispensaries, SOULAGE INC
"THE SPUNKY SKUNK, LLC ",DAAA-4KFU-HS4V,SPUNKYSKUNK918@GMAIL.COM,9187214954,POTEAU,74953,LE FLORE,dispensaries," THE SPUNKY SKUNK, LLC"
LUCKY MONKEY LLC ,DAAA-5COJ-MXD9,LUCKYMONKEYDISPO@YAHOO.COM,4058084807,PRAGUE,74864,LINCOLN,dispensaries, LUCKY MONKEY LLC
"MAGIC MARLEY GREEN RE-LEAF, LLC ",DAAA-4J2P-WOAQ,MAGICMARLEYGREENRELEAF@GMAIL.COM,7866024442,PRAGUE,74864,LINCOLN,dispensaries, MAGIC MARLEY GREEN RE-LEAF
"THE SUPPLY LINE, LLC ",DAAA-C9OT-JUX6,SHAYNTELPERRY@GMAIL.COM,4057881752,PRAGUE,74864,LINCOLN,dispensaries, THE SUPPLY LINE
FORWARD SOLUTIONS 420 DISPENSARY LLC ,DAAA-VKIG-CVVT,PBAXTER1056@GMAIL.COM,4054349263,PRAGUE,74864,POTTAWATOMIE,dispensaries,
"LITTLE AMSTERDAM ONE , LLC ",DAAA-EJ7N-8LXK,OKLAHOMA.ORGANIX.OK@GMAIL.COM,4062091919,PROCTOR,74457,ADAIR,dispensaries,
"LITTLE AMSTERDAM TWO, LLC ",DAAA-NJTL-WEEF,OKLAHOMA.ORGANIX.OK@GMAIL.COM,4062091919,PROCTOR,74457,ADAIR,dispensaries,
ABLAZING GRACE ,DAAA-4KPO-G1LV,ABLAZINGGRACE19@YAHOO.COM,9183731246,PRYOR,74361,MAYES,dispensaries, ABLAZING GRACE
AFFORDABLE MEDICAL INC. ,DAAA-EYXA-AXR3,AFFORDABLEMEDICALINC1@GMAIL.COM,9188647121,PRYOR,74361,MAYES,dispensaries, AFFORDABLE MEDICAL CANNABIS
BOOMHAUER'S FLOWERS LLP ,DAAA-4YMQ-XVB0,BOOMHAUERSFLOWERS@GMAIL.COM,9188036486,PRYOR,74361,MAYES,dispensaries, BOOMHAUER'S FLOWERS
CANNABIS UNLIMITED LLC ,DAAA-TADN-SA5P,NATECLEM123@GMAIL.COM,5019205598,PRYOR,74361,MAYES,dispensaries, CANNABIS UNLIMITED LLC
ELECTRIC LETTUCE ,DAAA-E1AW-ZPYP,ELECTRICLETTUCEOFOK@YAHOO.COM,9185300467,PRYOR,74361,MAYES,dispensaries, ELECTRIC LETTUCE
GREEN CULTURE LLC ,DAAA-N1LV-EMZR,UAZHAR@GMAIL.COM,9188991919,PRYOR,74361,MAYES,dispensaries, GREEN CULTURE PRYOR
JUNIORD1 LLC ,DAAA-EXFJ-OBZV,GRANDLAKEFABRICATIONS@GMAIL.COM,9185331704,PRYOR,74361,MAYES,dispensaries,
PIRPICH INDUSTRIES ,DAAA-RMCO-ITV2,TERESA.PIRPICH@YAHOO.COM,9189162477,PRYOR,74361,MAYES,dispensaries, BIG BUDS NATURAL RELEAF
T & L VAPOR ,DAAA-NJJ8-NDSD,TLSVAPOR@GMAIL.COM,9187065158,PRYOR,74361,MAYES,dispensaries, AGAPE
"VETERANS ENG GROUP, INC ",DAAA-EKPY-VSVU,BRIAN.LEDBETTER@MEDVETS.US,9185214865,PRYOR,74361,MAYES,dispensaries, MEDVETS
XIONG71 LLC ,DAAA-41EZ-LLUF,GEXIONG@YMAIL.COM,4174305755,PRYOR,74361,MAYES,dispensaries,
"GREEN LEAF CANNABIS, LLC ",DAAA-VJLC-ZPU5,GREENLEAFCANNACO@GMAIL.COM,4052494675,PURCELL,73080,MCCLAIN,dispensaries,
GREEN MED ENTERPRISES LLC ,DAAA-VJBH-6ENV,MATTCLARK2687@GMAIL.COM,4054286015,PURCELL,73080,CLEVELAND,dispensaries, LOTUS GOLD
"PAIN FREE BUDS RX, LLC ",DAAA-UZUV-KVSE,JUSTINTIMEPURCELL@GMAIL.COM,4052137259,PURCELL,73080,MCCLAIN,dispensaries,
"PINKIE'S FOREST TERPENE BAR & DISPENSARY,, LLC ",DAAA-NKT8-BHRD,FRTDLEMAY@AOL.COM,4057612425,PURCELL,73080,MCCLAIN,dispensaries," PINKIE'S FOREST TERPENE BAR & DISPENSARY,, LLC"
THE HEALING FAIRY LLC ,DAAA-VJBA-2K88,THEHEALINGFAIRY72@YAHOO.COM,4055278219,PURCELL,73080,MCCLAIN,dispensaries, NEVERLAND CANNABIS
"TRP, LLP ",DAAA-4YOA-L7NQ,BROOKEVANOORT@GMAIL.COM,4059213115,PURCELL,73080,MCCLAIN,dispensaries, THE RUSTY POT
"MEDICINAL MARVELS, LLC ",DAAA-NYUH-UPEJ,GARYGLYNN@GMAIL.COM,9187728945,QUINTON,74561,PITTSBURG,dispensaries, MEDICINAL MARVELS
"CAMP DISPENSARY, LLC ",DAAA-TOCR-QJD0,DALELOVELYENGINEERING@YAHOO.COM,5802228054,RATLIFF CITY,73481,CARTER,dispensaries," CAMP DISPENSARY, LLC"
D.J.'S BUD HUT ,DAAA-NKQE-NHFX,DAVESJOINT2019@GMAIL.COM,5807210543,RATLIFF CITY,73481,STEPHENS,dispensaries,
HWY 3 HEALTH OILS AND SUPPLEMENTS INC. ,DAAA-41OF-AU9U,HOWARDBOYETT48@GMAIL.COM,5805135152,RATTAN,74562,PUSHMATAHA,dispensaries,
"THE STATION CANNABIS COMPANY, LLP ",DAAA-G0FY-INCY,COFFEYFARMSOK@YAHOO.COM,9184480942,RED OAK,74563,LATIMER,dispensaries, THE STATION CANNABIS COMPANY
SHAWN MARTIN ,DAAA-RTB2-MQAY,MARTINSMEDICALHAMP@GMAIL.COM,5802297333,RINGLING,73456,JEFFERSON,dispensaries, MARTIN'S MEDICAL HEMP
BOTANICAL CLOUD CO. LLC ,DAAA-N1TY-QPBV,BOTANICALCLOUD@OUTLOOK.COM,4798062868,ROLAND,74954,SEQUOYAH,dispensaries, BOTANICAL CLOUD CO. LLC
COLUCCINO ENTERPRISES LLC ,DAAA-NYQT-6UP8,J.COLUCCINO@GMAIL.COM,9185036391,ROLAND,74954,SEQUOYAH,dispensaries, KUSH CLOSET
GUZMAN ENTERPRISES LLC ,DAAA-NYYZ-HZAT,SGUZ2410@GMAIL.COM,9182815060,ROLAND,74954,SEQUOYAH,dispensaries, PHARM 788
"OUTER ZONE'S HOUSE OF CANNABIS, LLC ",DAAA-4YKO-ESBG,CECIL.TUCK@YAHOO.COM,4795712222,ROLAND,74954,SEQUOYAH,dispensaries," OUTER ZONE'S HOUSE OF CANNABIS, LLC"
ROLAND NATURAL HEALTH LLC ,DAAA-4YMD-88OG,ROLANDHEALTH@YAHOO.COM,4794144462,ROLAND,74954,SEQUOYAH,dispensaries, ROLAND NATURAL HEALTH
"THE BUD SHOP, INC. ",DAAA-EJAC-YFBQ,THEBUDSHOP@YAHOO.COM,9185034200,ROLAND,74954,SEQUOYAH,dispensaries, THE BUD SHOP
THE TWO ROMANS GARDEN LLC ,DAAA-NYUI-NCNJ,DEREKNETZ17_@HOTMAIL.COM,9187746137,ROLAND,74954,SEQUOYAH,dispensaries, STATE LINE DISPENSARY OF ROLAND
REGGIE'S DISPENSARY LLC ,DAAA-414C-7KPD,REGGIESDISPENSARY@GMAIL.COM,5805609116,RUSH SPRINGS,73082,GRADY,dispensaries,
AUNT B'S REMEDIES LLC ,DAAA-EYPO-LQZG,BRANDIHOUSTON75@GMAIL.COM,5802285304,RYAN,73565,JEFFERSON,dispensaries, AUNT B'S REMEDIES LLC
ROGER KENT THOMPSON ,DAAA-N1GI-RX25,SALES@BLOOMCRAFTGARDENS.COM,6202529543,S COFFEYVILLE,74072,NOWATA,dispensaries, BLOOMCRAFT GARDENS
BLOOMS & BUDS LLC ,DAAA-VKCS-WPPS,LORDSLAIR@COX.NET,9186399337,SALINA,74365,MAYES,dispensaries,
TOKER'S CORNER LLC ,DAAA-4K1U-BEUU,TOKERSCORNER918@GMAIL.COM,9188031463,SALINA,74365,MAYES,dispensaries, TOKER'S CORNER
BOGART'S STASH ,DAAA-NKZG-UUSY,BOGARTSSTASH918@GMAIL.COM,4796520808,SALLISAW,74955,SEQUOYAH,dispensaries, BOGART'S STASH
FIREHOUSE BUD FARM & DISPENSARY LLC ,DAAA-4KFQ-HFQY,MATTHEZC@GMAIL.COM,4792080865,SALLISAW,74955,SEQUOYAH,dispensaries, SEQUOYAH CANNABIS CO.
"GREEN HORIZONS, LLC ",DAAA-41BA-XX6P,MIKE@GREENHORIZONSOK.COM,9183159777,SALLISAW,74955,SEQUOYAH,dispensaries, FLIGHT 420
NATURAL MEDS FARM INC. ,DAAA-NY5X-9QCR,SHANIA.VALDIVA@HOTMAIL.COM,9187758895,SALLISAW,74955,SEQUOYAH,dispensaries, NATURAL MEDS FARM INC.
THE BUD SHOP INC ,DAAA-RXUS-S6OO,THEBUDSHOP@YAHOO.COM,9185034200,SALLISAW,74955,SEQUOYAH,dispensaries, THE BUD SHOP INC
"TOP SHELF MEDICINALS, LLC ",DAAA-EKYO-BYHW,TOPSHELFSALLISAW@GMAIL.COM,9182358019,SALLISAW,74955,SEQUOYAH,dispensaries," TOP SHELF MEDICINALS, LLC"
HI OCTANE CANNABIS COMPANY 2 ,DAAA-NK4M-BAMD,RICKYD08@ICLOUD.COM,4797192562,SALLISAW,74955,SEQUOYAH,dispensaries,
HARVEST HEALTH DISPENSARY LLC ,DAAA-41OD-BRYX,LANA@OKHARVESTHEALTH.COM,9184091374,SAND SPRINGS,74063,TULSA,dispensaries,
HYDROPOLIS LLC ,DAAA-TV2E-X79A,MCCASLINENTERPRISE@GMAIL.COM,9186942838,SAND SPRINGS,74063,TULSA,dispensaries, HYDROPOLIS LLC
"J&E INVESTMENTS AND CONSULTING, LLC ",DAAA-N1BW-UBPH,GUERRA954@GMAIL.COM,9543959530,SAND SPRINGS,74063,TULSA,dispensaries,
"JINYU GREEN, LLC ",DAAA-NJJU-DNII,MATT@STACYLEGALGROUP.COM,4058167228,SAND SPRINGS,74063,TULSA,dispensaries,
"KEYSTONE CANNABIS, LLC ",DAAA-VKSX-KJRM,MONJU2886@GMAIL.COM,9188520830,SAND SPRINGS,74063,OSAGE,dispensaries, KEYSTONE CANNABIS
LIGHTHEART FARMACY INC ,DAAA-E1SA-EWNM,TODD@LIGHTHEARTFARMS.COM,9189028006,SAND SPRINGS,74063,TULSA,dispensaries, LIGHTHEART CANNABIS CO
NATURE'S CANDY DISPENSARY LLC ,DAAA-EKMM-I7AA,NATURESCANDYOK@GMAIL.COM,9188154422,SAND SPRINGS,74063,TULSA,dispensaries, NATURE'S APOTHECARY
"OHG, LLC ",DAAA-O3UG-E3JK,OHGOKLLC@GMAIL.COM,9186295007,SAND SPRINGS,74063,TULSA,dispensaries, OHG (OKLAHOMA HOME GROWN)
PEACE PIPE CANNABIS COMPANY LLC ,DAAA-9PTH-Q9YY,PEACEPIPEOK@GMAIL.COM,9186399931,SAND SPRINGS,74063,TULSA,dispensaries, PEACE PIPE CANNABIS COMPANY
TJHZD LLC ,DAAA-41EI-LY8W,HUANGLIZHENG03150816@GMAIL.COM,7197251634,SAND SPRINGS,74063,OSAGE,dispensaries,
